,Requested_artist,Suggested_artist,Match_strength
1176,683.0,1556.0,0.08333333333333333
7507,685.0,12039.0,1.0
4677,685.0,3377.0,0.5
1765,685.0,2984.0,0.3333333333333333
1623,685.0,3393.0,0.2
478,685.0,1659.0,0.16666666666666666
45,686.0,461.0,0.2670807453416149
34,686.0,681.0,0.22448979591836735
66,686.0,325.0,0.20952380952380953
88,686.0,466.0,0.19704433497536947
67,686.0,344.0,0.19375
1680,687.0,1038.0,0.175
1180,687.0,1035.0,0.16279069767441862
242,687.0,816.0,0.15384615384615385
1530,687.0,1183.0,0.14634146341463414
2530,687.0,693.0,0.14285714285714285
1075,689.0,548.0,0.1650485436893204
692,689.0,1934.0,0.13513513513513514
1461,689.0,703.0,0.11818181818181818
1037,689.0,425.0,0.11450381679389313
1113,689.0,298.0,0.10967741935483871
1076,690.0,548.0,0.13043478260869565
5686,690.0,5754.0,0.125
692,690.0,1934.0,0.11538461538461539
1595,690.0,4814.0,0.1111111111111111
4475,690.0,895.0,0.1111111111111111
2641,691.0,531.0,0.10526315789473684
1597,691.0,1863.0,0.0975609756097561
1734,691.0,5950.0,0.08823529411764706
242,691.0,816.0,0.08641975308641975
647,691.0,501.0,0.0851063829787234
7253,692.0,5954.0,0.25
7665,692.0,15185.0,0.25
6243,692.0,4879.0,0.25
3693,692.0,15183.0,0.25
8446,692.0,4767.0,0.25
247,693.0,687.0,0.14285714285714285
6749,693.0,7831.0,0.125
5036,693.0,2617.0,0.11764705882352941
2541,693.0,3205.0,0.1111111111111111
2508,693.0,2619.0,0.09523809523809523
520,694.0,683.0,0.02857142857142857
367,694.0,679.0,0.006493506493506494
0,694.0,51.0,0.0
6867,694.0,8593.0,0.0
6860,694.0,1359.0,0.0
3209,696.0,5538.0,0.25
7715,696.0,5460.0,0.25
9731,696.0,11238.0,0.25
9031,696.0,5551.0,0.25
5042,696.0,5543.0,0.25
757,697.0,3110.0,0.15789473684210525
498,697.0,3502.0,0.125
2175,697.0,4704.0,0.12121212121212122
917,697.0,1609.0,0.11428571428571428
2432,697.0,359.0,0.10714285714285714
3072,698.0,9404.0,1.0
683,698.0,4918.0,0.3333333333333333
1653,698.0,10214.0,0.25
3794,698.0,3744.0,0.2
3991,698.0,5027.0,0.16666666666666666
5577,699.0,1467.0,0.3333333333333333
7241,699.0,2071.0,0.3333333333333333
6105,699.0,6394.0,0.3333333333333333
2137,699.0,3569.0,0.25
3647,699.0,8721.0,0.25
9162,700.0,4759.0,1.0
7780,700.0,4755.0,1.0
8116,700.0,1864.0,1.0
4922,700.0,4749.0,1.0
4212,700.0,4748.0,1.0
120,701.0,288.0,0.28530259365994237
4,701.0,289.0,0.24235294117647058
54,701.0,292.0,0.23839009287925697
137,701.0,300.0,0.21818181818181817
79,701.0,295.0,0.2109090909090909
1410,703.0,526.0,0.12280701754385964
1076,703.0,548.0,0.11940298507462686
806,703.0,689.0,0.11818181818181818
1842,703.0,7324.0,0.11363636363636363
3664,703.0,445.0,0.10638297872340426
88,704.0,466.0,0.1336405529953917
122,704.0,333.0,0.1277533039647577
628,704.0,680.0,0.1276595744680851
115,704.0,2020.0,0.1232876712328767
138,704.0,300.0,0.12237762237762238
525,705.0,708.0,0.23809523809523808
70,705.0,714.0,0.1891891891891892
1281,705.0,1681.0,0.17857142857142858
3563,705.0,2988.0,0.15
1889,705.0,4087.0,0.13043478260869565
37,706.0,917.0,0.24571428571428572
59,706.0,1412.0,0.23976608187134502
82,706.0,1369.0,0.23880597014925373
21,706.0,1249.0,0.22
8,706.0,707.0,0.21875
36,707.0,917.0,0.2916666666666667
186,707.0,706.0,0.21875
89,707.0,918.0,0.21818181818181817
58,707.0,1412.0,0.21
20,707.0,1249.0,0.18994413407821228
374,708.0,705.0,0.23809523809523808
1706,708.0,4850.0,0.15384615384615385
1543,708.0,3074.0,0.15384615384615385
1281,708.0,1681.0,0.15
1889,708.0,4087.0,0.14285714285714285
694,709.0,969.0,0.1511627906976744
25,709.0,207.0,0.12755102040816327
59,709.0,1412.0,0.12413793103448276
108,709.0,234.0,0.1232876712328767
87,709.0,868.0,0.12280701754385964
99,710.0,2342.0,0.13513513513513514
2037,710.0,821.0,0.13333333333333333
3864,710.0,1350.0,0.13043478260869565
64,710.0,1360.0,0.1276595744680851
2900,710.0,954.0,0.11428571428571428
7793,711.0,13075.0,0.3333333333333333
3490,711.0,13072.0,0.3333333333333333
4457,711.0,13074.0,0.3333333333333333
7644,711.0,15765.0,0.3333333333333333
8462,711.0,15766.0,0.3333333333333333
4950,712.0,711.0,0.23076923076923078
250,712.0,3745.0,0.125
5345,712.0,1795.0,0.125
1750,712.0,1729.0,0.125
431,712.0,718.0,0.08888888888888889
9477,713.0,721.0,0.5
10085,713.0,723.0,0.5
4951,713.0,711.0,0.25
8072,713.0,719.0,0.25
1378,713.0,720.0,0.14285714285714285
373,714.0,705.0,0.1891891891891892
544,714.0,438.0,0.15625
5386,714.0,3741.0,0.14814814814814814
2547,714.0,1775.0,0.12121212121212122
1740,714.0,283.0,0.11428571428571428
341,715.0,511.0,0.15517241379310345
1315,715.0,59.0,0.14814814814814814
560,715.0,2531.0,0.1111111111111111
5111,715.0,2633.0,0.10638297872340426
475,715.0,2265.0,0.09836065573770492
693,716.0,969.0,0.14925373134328357
555,716.0,1090.0,0.1414141414141414
1313,716.0,1515.0,0.11363636363636363
877,716.0,210.0,0.1076923076923077
69,716.0,229.0,0.10285714285714286
1339,717.0,2463.0,0.2
3409,717.0,8563.0,0.11764705882352941
519,717.0,4126.0,0.11538461538461539
3957,717.0,3482.0,0.1111111111111111
936,717.0,998.0,0.1111111111111111
77,718.0,735.0,0.14444444444444443
43,718.0,212.0,0.1375
1151,718.0,1415.0,0.11764705882352941
92,718.0,734.0,0.10526315789473684
56,718.0,554.0,0.1016949152542373
5623,719.0,6533.0,0.3333333333333333
9477,719.0,721.0,0.3333333333333333
10085,719.0,723.0,0.3333333333333333
2863,719.0,6531.0,0.3333333333333333
5582,719.0,6532.0,0.3333333333333333
3977,720.0,2373.0,0.2857142857142857
2064,720.0,4457.0,0.25
1352,720.0,2363.0,0.18181818181818182
708,720.0,2372.0,0.18181818181818182
1468,720.0,2364.0,0.18181818181818182
10085,721.0,723.0,1.0
5961,721.0,713.0,0.5
8073,721.0,719.0,0.3333333333333333
4951,721.0,711.0,0.3333333333333333
1378,721.0,720.0,0.16666666666666666
4421,722.0,4036.0,0.21428571428571427
674,722.0,1009.0,0.2
3735,722.0,5072.0,0.15384615384615385
6797,722.0,529.0,0.14285714285714285
1354,722.0,968.0,0.13043478260869565
9478,723.0,721.0,1.0
5961,723.0,713.0,0.5
8073,723.0,719.0,0.3333333333333333
4951,723.0,711.0,0.3333333333333333
1378,723.0,720.0,0.16666666666666666
99,724.0,2342.0,0.2619047619047619
82,724.0,1369.0,0.25333333333333335
64,724.0,1360.0,0.23076923076923078
3336,724.0,3470.0,0.21052631578947367
2634,724.0,732.0,0.20408163265306123
1487,726.0,955.0,0.10526315789473684
281,726.0,1104.0,0.0975609756097561
274,726.0,1044.0,0.09333333333333334
160,726.0,1339.0,0.09302325581395349
298,726.0,518.0,0.09090909090909091
3311,727.0,8848.0,0.3333333333333333
5306,727.0,2047.0,0.25
9751,727.0,7862.0,0.16666666666666666
8093,727.0,11835.0,0.16666666666666666
535,727.0,9363.0,0.16666666666666666
285,728.0,2864.0,0.2962962962962963
258,728.0,2873.0,0.24
183,728.0,2842.0,0.2222222222222222
1572,728.0,2901.0,0.21428571428571427
773,728.0,2894.0,0.21428571428571427
9053,729.0,17813.0,1.0
8454,729.0,17812.0,1.0
4539,729.0,5158.0,1.0
9175,729.0,3088.0,1.0
10154,729.0,17814.0,1.0
4153,730.0,5168.0,0.25
3603,730.0,2183.0,0.23076923076923078
1844,730.0,3888.0,0.21428571428571427
2187,730.0,9347.0,0.18181818181818182
3957,730.0,3482.0,0.16666666666666666
644,732.0,1803.0,0.2608695652173913
32,732.0,2343.0,0.2413793103448276
1797,732.0,952.0,0.225
440,732.0,724.0,0.20408163265306123
1387,732.0,2790.0,0.1875
2731,733.0,1414.0,0.11428571428571428
2777,733.0,8649.0,0.10526315789473684
2217,733.0,5375.0,0.09523809523809523
56,733.0,554.0,0.09302325581395349
487,733.0,1639.0,0.09302325581395349
77,734.0,735.0,0.175
408,734.0,851.0,0.1206896551724138
1987,734.0,630.0,0.11627906976744186
900,734.0,235.0,0.10810810810810811
2568,734.0,2629.0,0.10810810810810811
59,735.0,1412.0,0.19594594594594594
189,735.0,562.0,0.18556701030927836
86,735.0,868.0,0.18333333333333332
91,735.0,734.0,0.175
430,735.0,718.0,0.14444444444444443
6512,737.0,7049.0,1.0
5588,737.0,15302.0,1.0
6097,737.0,12930.0,1.0
5182,737.0,869.0,0.5
4803,737.0,13128.0,0.5
3268,743.0,746.0,0.6666666666666666
5847,743.0,750.0,0.5
4756,743.0,17091.0,0.5
4623,743.0,745.0,0.5
4859,743.0,17092.0,0.5
2154,744.0,2669.0,0.3333333333333333
1091,744.0,1745.0,0.3333333333333333
1478,744.0,616.0,0.3181818181818182
1097,744.0,772.0,0.3
1545,744.0,2668.0,0.2962962962962963
5847,745.0,750.0,1.0
9220,745.0,760.0,1.0
618,745.0,141.0,1.0
2565,745.0,743.0,0.5
7143,745.0,753.0,0.5
2565,746.0,743.0,0.6666666666666666
4756,746.0,17091.0,0.3333333333333333
6743,746.0,17093.0,0.3333333333333333
10274,746.0,11466.0,0.3333333333333333
4859,746.0,17092.0,0.3333333333333333
841,747.0,782.0,0.4166666666666667
2809,747.0,1226.0,0.25
1692,747.0,9353.0,0.2222222222222222
2902,747.0,7029.0,0.2222222222222222
3117,747.0,7017.0,0.2222222222222222
73,748.0,603.0,0.23684210526315788
1600,748.0,756.0,0.17543859649122806
429,748.0,2673.0,0.1694915254237288
1388,748.0,1969.0,0.16393442622950818
413,748.0,744.0,0.15625
9220,749.0,760.0,0.5
4586,749.0,7465.0,0.5
4624,749.0,745.0,0.5
5847,749.0,750.0,0.5
618,749.0,141.0,0.5
4624,750.0,745.0,1.0
9220,750.0,760.0,1.0
618,750.0,141.0,1.0
5485,750.0,749.0,0.5
2565,750.0,743.0,0.5
2192,751.0,752.0,0.4444444444444444
5103,751.0,11613.0,0.42857142857142855
2521,751.0,11614.0,0.42857142857142855
23,751.0,11604.0,0.3333333333333333
2940,751.0,2817.0,0.3
254,752.0,751.0,0.4444444444444444
3386,752.0,9440.0,0.3333333333333333
8565,752.0,9448.0,0.3333333333333333
2569,752.0,9450.0,0.3333333333333333
1579,752.0,9445.0,0.2857142857142857
618,753.0,141.0,0.5
9891,753.0,2682.0,0.5
9397,753.0,2680.0,0.5
9220,753.0,760.0,0.5
5848,753.0,750.0,0.5
6354,754.0,759.0,0.2857142857142857
5084,754.0,11823.0,0.25
618,754.0,141.0,0.25
9425,754.0,11824.0,0.25
6693,754.0,7635.0,0.25
4042,755.0,761.0,0.17647058823529413
3903,755.0,2585.0,0.125
7143,755.0,753.0,0.125
4435,755.0,14688.0,0.125
93,755.0,1706.0,0.125
1098,756.0,772.0,0.46153846153846156
2433,756.0,2670.0,0.45454545454545453
2225,756.0,2677.0,0.38461538461538464
1537,756.0,2676.0,0.38461538461538464
2303,756.0,2671.0,0.3333333333333333
575,757.0,84.0,0.13513513513513514
713,757.0,432.0,0.12087912087912088
1461,757.0,703.0,0.10526315789473684
63,757.0,173.0,0.1044776119402985
1449,757.0,1398.0,0.0975609756097561
1059,758.0,4226.0,0.4444444444444444
6354,758.0,759.0,0.2727272727272727
7062,758.0,4231.0,0.2222222222222222
6332,758.0,4896.0,0.2222222222222222
8922,758.0,4173.0,0.2222222222222222
4102,759.0,2154.0,0.375
2986,759.0,754.0,0.2857142857142857
4411,759.0,2383.0,0.2857142857142857
5018,759.0,2820.0,0.2857142857142857
444,759.0,758.0,0.2727272727272727
5848,760.0,750.0,1.0
4624,760.0,745.0,1.0
618,760.0,141.0,1.0
2565,760.0,743.0,0.5
7144,760.0,753.0,0.5
93,761.0,1706.0,0.5
4066,761.0,14687.0,0.5
4435,761.0,14688.0,0.5
4623,761.0,745.0,0.25
5130,761.0,17705.0,0.25
9220,762.0,760.0,0.3333333333333333
5439,762.0,17443.0,0.3333333333333333
7360,762.0,17447.0,0.3333333333333333
3277,762.0,8611.0,0.3333333333333333
6586,762.0,7733.0,0.3333333333333333
2364,763.0,4086.0,0.2
2521,763.0,11614.0,0.18181818181818182
5103,763.0,11613.0,0.18181818181818182
8789,763.0,4002.0,0.18181818181818182
4464,763.0,9666.0,0.18181818181818182
829,766.0,16450.0,1.0
8252,766.0,16462.0,1.0
2951,766.0,16454.0,1.0
7994,766.0,16461.0,1.0
1240,766.0,16452.0,1.0
2108,767.0,7013.0,0.4
5901,767.0,15621.0,0.25
9091,767.0,15623.0,0.25
2445,767.0,17296.0,0.25
7333,767.0,15622.0,0.25
358,768.0,1541.0,0.2
363,768.0,1185.0,0.15789473684210525
1090,768.0,1181.0,0.15151515151515152
309,768.0,2850.0,0.15
1823,768.0,5969.0,0.14814814814814814
2940,769.0,2817.0,0.35714285714285715
254,769.0,751.0,0.25
930,769.0,3805.0,0.23529411764705882
1807,769.0,6759.0,0.17647058823529413
2327,769.0,11609.0,0.15384615384615385
6085,770.0,10301.0,0.2
4969,770.0,8271.0,0.2
279,770.0,10299.0,0.2
10076,770.0,6346.0,0.2
4859,770.0,3222.0,0.2
2433,772.0,2670.0,0.625
2225,772.0,2677.0,0.5
1600,772.0,756.0,0.46153846153846156
1725,772.0,2672.0,0.4
430,772.0,2673.0,0.4
10094,774.0,5796.0,0.5
6701,774.0,3362.0,0.5
4028,774.0,4227.0,0.5
5895,774.0,5793.0,0.5
4690,774.0,5792.0,0.5
6320,777.0,8582.0,0.5
9127,777.0,16574.0,0.3333333333333333
9815,777.0,16575.0,0.3333333333333333
10023,777.0,16576.0,0.3333333333333333
5803,777.0,4181.0,0.3333333333333333
3185,778.0,2675.0,0.42857142857142855
4121,778.0,2174.0,0.42857142857142855
2303,778.0,2671.0,0.36363636363636365
2154,778.0,2669.0,0.3333333333333333
3352,778.0,2161.0,0.3333333333333333
1262,779.0,1853.0,0.2826086956521739
357,779.0,1541.0,0.26
261,779.0,1188.0,0.23529411764705882
242,779.0,816.0,0.22077922077922077
362,779.0,1185.0,0.20408163265306123
7977,781.0,10493.0,1.0
8374,781.0,10494.0,1.0
3989,781.0,10486.0,1.0
4460,781.0,10487.0,1.0
9599,781.0,6997.0,1.0
2030,782.0,747.0,0.4166666666666667
2028,782.0,5343.0,0.25
3117,782.0,7017.0,0.25
6082,782.0,7018.0,0.25
1076,782.0,5350.0,0.25
1792,785.0,2970.0,0.1875
782,785.0,4504.0,0.15384615384615385
2512,785.0,4346.0,0.14285714285714285
1627,785.0,2961.0,0.14285714285714285
935,785.0,1547.0,0.13636363636363635
3467,786.0,2392.0,0.16666666666666666
1625,786.0,789.0,0.15384615384615385
1817,786.0,476.0,0.15384615384615385
380,786.0,456.0,0.12903225806451613
7788,786.0,3756.0,0.1
16,787.0,5574.0,0.25
9131,787.0,12577.0,0.25
7213,787.0,12576.0,0.25
3190,787.0,2391.0,0.2
6662,787.0,9013.0,0.2
7643,788.0,15905.0,0.25
8905,788.0,6318.0,0.25
9756,788.0,795.0,0.25
8668,788.0,2596.0,0.25
7345,788.0,9157.0,0.25
9547,789.0,11339.0,0.4
3671,789.0,3503.0,0.2857142857142857
211,789.0,4348.0,0.2
7745,789.0,17276.0,0.2
7186,789.0,17275.0,0.2
6380,790.0,788.0,0.15789473684210525
383,790.0,802.0,0.14705882352941177
3537,790.0,787.0,0.1
640,790.0,4811.0,0.1
453,790.0,686.0,0.09722222222222222
8186,791.0,794.0,0.5
8266,791.0,16761.0,0.5
778,791.0,16760.0,0.5
5023,791.0,14515.0,0.5
9062,791.0,16762.0,0.5
105,792.0,889.0,0.1724137931034483
3744,792.0,1937.0,0.14285714285714285
1610,792.0,465.0,0.0967741935483871
1234,792.0,535.0,0.09375
9949,792.0,6700.0,0.09090909090909091
4755,793.0,1054.0,0.21052631578947367
601,793.0,908.0,0.16666666666666666
596,793.0,321.0,0.15
6950,793.0,11010.0,0.125
3124,793.0,13720.0,0.125
8940,794.0,4563.0,1.0
7812,794.0,791.0,0.5
2366,794.0,638.0,0.3333333333333333
1248,794.0,8718.0,0.2
864,794.0,674.0,0.1
7644,795.0,15905.0,1.0
8906,795.0,6318.0,1.0
9686,795.0,15906.0,1.0
2229,795.0,637.0,0.25
6381,795.0,788.0,0.25
1849,797.0,1458.0,0.2777777777777778
4556,797.0,692.0,0.15384615384615385
3358,797.0,1453.0,0.10526315789473684
452,797.0,386.0,0.0967741935483871
514,797.0,1451.0,0.09523809523809523
7525,798.0,5533.0,1.0
10021,798.0,7501.0,1.0
2405,798.0,2939.0,0.2
4415,798.0,1936.0,0.125
1616,798.0,326.0,0.07692307692307693
5606,800.0,16143.0,0.3333333333333333
9582,800.0,803.0,0.3333333333333333
8337,800.0,7394.0,0.3333333333333333
7710,800.0,11024.0,0.3333333333333333
9060,800.0,13266.0,0.3333333333333333
536,802.0,646.0,0.1891891891891892
6090,802.0,1429.0,0.17391304347826086
591,802.0,790.0,0.14705882352941177
502,802.0,1428.0,0.125
1412,802.0,5749.0,0.11538461538461539
5607,803.0,16143.0,1.0
7711,803.0,11024.0,1.0
7293,803.0,16144.0,1.0
5361,803.0,16141.0,1.0
5454,803.0,16142.0,1.0
7947,804.0,826.0,0.4
7802,804.0,2382.0,0.3333333333333333
9755,804.0,4098.0,0.3333333333333333
8171,804.0,822.0,0.3333333333333333
3251,804.0,2378.0,0.3333333333333333
1064,805.0,823.0,0.25
1001,805.0,809.0,0.23809523809523808
1628,805.0,831.0,0.21739130434782608
287,805.0,1552.0,0.2
358,805.0,1541.0,0.19444444444444445
697,806.0,9761.0,0.21428571428571427
370,806.0,810.0,0.2
3901,806.0,811.0,0.18181818181818182
165,806.0,503.0,0.16
307,806.0,2744.0,0.14285714285714285
8171,807.0,822.0,1.0
7166,807.0,819.0,0.5
6716,807.0,817.0,0.5
1820,807.0,804.0,0.3333333333333333
7356,807.0,827.0,0.3333333333333333
344,808.0,500.0,0.2125
30,808.0,1672.0,0.17475728155339806
369,808.0,810.0,0.1724137931034483
1350,808.0,493.0,0.16666666666666666
242,808.0,816.0,0.16304347826086957
7309,809.0,825.0,0.2727272727272727
1819,809.0,804.0,0.25
940,809.0,805.0,0.23809523809523808
3964,809.0,1557.0,0.2222222222222222
7947,809.0,826.0,0.2222222222222222
135,810.0,813.0,0.2631578947368421
3901,810.0,811.0,0.21739130434782608
2246,810.0,806.0,0.2
447,810.0,519.0,0.19047619047619047
6401,810.0,4171.0,0.1875
370,811.0,810.0,0.21739130434782608
1044,811.0,514.0,0.1875
2247,811.0,806.0,0.18181818181818182
1372,811.0,1859.0,0.17647058823529413
1520,811.0,834.0,0.16666666666666666
2038,812.0,821.0,0.25
2692,812.0,2963.0,0.23529411764705882
1056,812.0,824.0,0.2222222222222222
157,812.0,188.0,0.19642857142857142
165,812.0,503.0,0.18
1064,813.0,823.0,0.2972972972972973
357,813.0,1541.0,0.2727272727272727
369,813.0,810.0,0.2631578947368421
1171,813.0,815.0,0.24
241,813.0,816.0,0.17567567567567569
7947,814.0,826.0,0.25
2338,814.0,842.0,0.21428571428571427
6736,814.0,850.0,0.2
1001,814.0,809.0,0.2
7062,814.0,4231.0,0.18181818181818182
135,815.0,813.0,0.24
1065,815.0,823.0,0.21052631578947367
358,815.0,1541.0,0.2
370,815.0,810.0,0.1794871794871795
940,815.0,805.0,0.16666666666666666
1010,816.0,1180.0,0.3
260,816.0,1188.0,0.234375
262,816.0,779.0,0.22077922077922077
1262,816.0,1853.0,0.19047619047619047
135,816.0,813.0,0.17567567567567569
7834,817.0,18538.0,0.5
8867,817.0,18541.0,0.5
1909,817.0,18530.0,0.5
7558,817.0,18537.0,0.5
4533,817.0,18534.0,0.5
1044,818.0,514.0,0.17647058823529413
1065,818.0,823.0,0.16
3174,818.0,2187.0,0.14285714285714285
5542,818.0,3455.0,0.14285714285714285
1367,818.0,3719.0,0.125
5426,819.0,12415.0,0.5
4382,819.0,12414.0,0.5
8171,819.0,822.0,0.5
3520,819.0,807.0,0.5
6895,819.0,12416.0,0.5
2038,820.0,821.0,0.3333333333333333
2919,820.0,7941.0,0.3333333333333333
3520,820.0,807.0,0.2
4871,820.0,2211.0,0.2
7549,820.0,10088.0,0.2
1056,821.0,824.0,0.375
5552,821.0,820.0,0.3333333333333333
2066,821.0,812.0,0.25
165,821.0,503.0,0.18
2900,821.0,954.0,0.16666666666666666
3520,822.0,807.0,1.0
7167,822.0,819.0,0.5
6717,822.0,817.0,0.5
1820,822.0,804.0,0.3333333333333333
7357,822.0,827.0,0.3333333333333333
135,823.0,813.0,0.2972972972972973
940,823.0,805.0,0.25
358,823.0,1541.0,0.25
1171,823.0,815.0,0.21052631578947367
3174,823.0,2187.0,0.1875
6126,824.0,2969.0,0.42857142857142855
2037,824.0,821.0,0.375
2554,824.0,3660.0,0.2857142857142857
3726,824.0,3782.0,0.2857142857142857
3837,824.0,10585.0,0.25
3965,825.0,1557.0,0.375
7516,825.0,4942.0,0.2857142857142857
1002,825.0,809.0,0.2727272727272727
3218,825.0,4936.0,0.25
6742,825.0,4944.0,0.25
1820,826.0,804.0,0.4
8171,826.0,822.0,0.25
3252,826.0,2378.0,0.25
447,826.0,814.0,0.25
6963,826.0,14793.0,0.25
6921,827.0,12521.0,0.3333333333333333
3520,827.0,807.0,0.3333333333333333
8052,827.0,12524.0,0.3333333333333333
241,827.0,12516.0,0.3333333333333333
6920,827.0,12520.0,0.3333333333333333
7834,829.0,18538.0,0.5
1739,829.0,18529.0,0.5
9201,829.0,18542.0,0.5
6605,829.0,18535.0,0.5
1909,829.0,18530.0,0.5
30,830.0,1672.0,0.18292682926829268
2913,830.0,2956.0,0.18181818181818182
345,830.0,500.0,0.140625
2393,830.0,507.0,0.1388888888888889
309,830.0,2850.0,0.13636363636363635
940,831.0,805.0,0.21739130434782608
271,831.0,4948.0,0.2
3174,831.0,2187.0,0.2
6377,831.0,839.0,0.16666666666666666
935,831.0,1547.0,0.15
9626,832.0,6022.0,0.3333333333333333
5889,832.0,6017.0,0.3333333333333333
5064,832.0,6015.0,0.3333333333333333
6576,832.0,10302.0,0.3333333333333333
9517,832.0,6021.0,0.3333333333333333
542,834.0,1870.0,0.25
2668,834.0,2062.0,0.21428571428571427
4488,834.0,835.0,0.18181818181818182
1712,834.0,5666.0,0.16666666666666666
3901,834.0,811.0,0.16666666666666666
352,954.0,1261.0,0.34782608695652173
760,954.0,841.0,0.24
3276,954.0,1257.0,0.20833333333333334
1148,954.0,1364.0,0.2
3685,954.0,947.0,0.19230769230769232
1627,835.0,2961.0,0.2857142857142857
6363,835.0,18469.0,0.25
5273,835.0,18468.0,0.25
9912,835.0,14892.0,0.25
8055,835.0,5525.0,0.25
2554,837.0,3660.0,0.2222222222222222
1526,837.0,2746.0,0.1875
5552,837.0,820.0,0.16666666666666666
988,837.0,6258.0,0.16666666666666666
2700,837.0,2966.0,0.16666666666666666
6223,839.0,8293.0,0.3333333333333333
5154,839.0,1551.0,0.25
126,839.0,3997.0,0.25
2339,839.0,842.0,0.2222222222222222
3252,839.0,2378.0,0.2
6241,840.0,4157.0,0.2727272727272727
2866,840.0,4218.0,0.2
350,840.0,4822.0,0.16666666666666666
1069,840.0,5639.0,0.15384615384615385
5123,840.0,7723.0,0.15384615384615385
2900,841.0,954.0,0.24
90,841.0,918.0,0.23333333333333334
388,841.0,843.0,0.21666666666666667
37,841.0,917.0,0.2153846153846154
64,841.0,1360.0,0.20634920634920634
782,842.0,4504.0,0.42857142857142855
2190,842.0,845.0,0.35714285714285715
2488,842.0,4498.0,0.3333333333333333
2939,842.0,1561.0,0.2857142857142857
6377,842.0,839.0,0.2222222222222222
759,843.0,841.0,0.21666666666666667
1980,843.0,1527.0,0.20512820512820512
84,843.0,846.0,0.2
90,843.0,918.0,0.16279069767441862
2012,843.0,3717.0,0.15625
2338,845.0,842.0,0.35714285714285715
782,845.0,4504.0,0.21428571428571427
68,845.0,3028.0,0.17391304347826086
5788,845.0,3727.0,0.15384615384615385
2488,845.0,4498.0,0.15384615384615385
387,846.0,843.0,0.2
394,846.0,2379.0,0.1875
3685,846.0,947.0,0.1724137931034483
1171,846.0,815.0,0.15217391304347827
2037,846.0,821.0,0.15151515151515152
2666,849.0,2186.0,1.0
7243,849.0,2188.0,1.0
8189,849.0,2191.0,1.0
7475,849.0,2189.0,1.0
745,849.0,2185.0,1.0
2924,850.0,832.0,0.25
4029,850.0,3027.0,0.2
447,850.0,814.0,0.2
2768,850.0,2618.0,0.15384615384615385
1065,850.0,823.0,0.15
188,851.0,1089.0,0.21739130434782608
3593,851.0,8656.0,0.12195121951219512
92,851.0,734.0,0.1206896551724138
1315,851.0,59.0,0.11842105263157894
467,851.0,429.0,0.11009174311926606
731,852.0,3436.0,0.18181818181818182
804,852.0,1013.0,0.17647058823529413
578,852.0,4123.0,0.15384615384615385
1990,852.0,1132.0,0.15384615384615385
801,852.0,1004.0,0.15384615384615385
9402,853.0,13883.0,0.3333333333333333
8341,853.0,9920.0,0.3333333333333333
7571,853.0,12496.0,0.3333333333333333
7047,853.0,16675.0,0.3333333333333333
3761,853.0,4359.0,0.3333333333333333
204,854.0,614.0,0.20652173913043478
1678,854.0,856.0,0.17647058823529413
90,854.0,918.0,0.1414141414141414
108,854.0,234.0,0.13970588235294118
8,854.0,707.0,0.11392405063291139
6518,855.0,1402.0,0.25
4570,855.0,853.0,0.25
3809,855.0,2612.0,0.16666666666666666
1985,855.0,852.0,0.1111111111111111
2130,855.0,4092.0,0.09090909090909091
474,856.0,854.0,0.17647058823529413
3902,856.0,9344.0,0.16666666666666666
2834,856.0,860.0,0.15
